Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
43.5312885,21.90211296,-23.25379181,-30.47529602,44.14957591
43.5413185,22.48261452,-22.73544312,-30.41800117,44.13188331
43.5513485,22.9523983,-22.24233246,-30.34877396,44.07473223
43.5613795,23.59103203,-21.73622894,-30.29582024,44.12297774
43.5714095,24.2147274,-21.15323639,-30.25044632,44.14636945
43.5814395,24.70776558,-20.5304184,-30.47817612,44.28194868
43.5914695,25.0613308,-19.79567719,-30.44352341,44.12195886
43.6015005,25.44433403,-19.36075592,-30.56151962,44.22962226
43.6115305,25.61978722,-19.02481079,-30.52491379,44.15979262
43.6215605,25.71826744,-18.67142487,-30.5258255,44.06673813
43.63159162,26.00261116,-18.26308441,-30.98725319,44.38339667
43.64162162,26.14400291,-18.05156708,-30.90740967,44.32421386
43.65165162,26.18653679,-17.82143402,-30.98026657,44.30705515
43.66168162,26.40234566,-17.55836487,-30.85200882,44.24055245
43.67171262,26.39978981,-17.44976044,-30.86499786,44.20510304
43.68174262,26.53682137,-17.39665222,-30.93057823,44.31192917
43.69177262,26.53940392,-17.16534424,-31.06579399,44.31785824
43.70180263,26.50652885,-17.06325531,-31.23791122,44.37970089
43.71183362,26.3521328,-16.76895142,-30.94489861,43.96839074
43.72186362,26.44499016,-16.87239075,-31.20215988,44.24465906
43.73189362,26.40064812,-16.85733795,-31.51879501,44.43645466
43.74192462,26.32864571,-16.79348755,-31.55771637,44.39716513
43.75195462,26.23290825,-16.76013947,-31.47712135,44.27049716
43.76198462,26.147295,-16.63277435,-31.61428833,44.26955438
43.77201462,26.17877388,-16.7506485,-31.54363251,44.28219934
43.78204562,26.27026939,-16.94935608,-31.59542656,44.44860746
43.79207562,26.19968224,-17.09857941,-31.25605202,44.22358595
43.80210562,26.21559334,-17.32553864,-31.03443146,44.1652302
43.81213562,25.88508797,-17.59493256,-31.14398193,44.15390177
43.82216662,25.68987465,-17.85997009,-31.15911484,44.15697712
43.83219662,25.44157219,-18.28862762,-31.32158279,44.30337509
43.84222662,24.83931541,-18.45755768,-31.20388603,43.94719023
43.85225762,24.61136055,-18.65313721,-31.55126953,44.14907932
43.86228762,24.19840431,-18.87892151,-31.7486763,44.15829362
43.87231762,23.90123177,-19.02216339,-31.83872223,44.12273579
43.88234762,23.72265434,-19.31355286,-31.91856003,44.21054317
43.89237862,23.57825661,-19.63594818,-31.66801071,44.09498325
43.90240862,23.66270638,-19.77527618,-31.58850479,44.14542848
43.91243862,23.61976051,-19.99029541,-31.66842079,44.27633536
43.92246862,23.61050606,-20.17699432,-31.41932487,44.17851369
43.93249962,23.66678429,-20.27043152,-31.60197449,44.38121071
43.94252962,23.48359871,-20.1476593,-31.46652031,44.13104898
43.95255962,23.50352669,-20.17454529,-31.33649254,44.06136413
43.96258962,23.37072182,-20.22132111,-31.34089088,44.01526902
43.97262062,23.21406746,-20.2359848,-31.52200508,44.0684106
43.98265062,23.11952019,-20.32062531,-31.55597687,44.08196573
43.99268063,22.9808979,-20.3468399,-31.5770092,44.03661059
44.00271162,23.01108742,-20.55152893,-31.58313751,44.1516711
44.01274162,22.9158268,-20.60813141,-31.76371765,44.25792536
44.02277162,22.89662743,-20.69520569,-31.69903183,44.24223892
44.03280162,22.73909187,-20.73597717,-31.70968056,44.18767803
44.04283262,22.6433773,-21.06377411,-31.33703804,44.02743541
44.05286262,22.58247185,-21.31615448,-31.32332802,44.10779245
44.06289262,22.49629021,-21.65100861,-31.51455116,44.36232841
44.07292262,22.35549736,-21.70111084,-31.32304764,44.17963091
44.08295362,22.33802223,-22.14739227,-31.36672211,44.42257846
44.09298362,22.32546043,-22.52003479,-31.10425568,44.41905978
44.10301362,22.02357292,-22.78321075,-30.99217796,44.3241193
44.11304462,21.85566139,-22.93638611,-31.13666153,44.42115975
44.12307462,21.61756325,-23.01647949,-30.90376854,44.18280524
44.13310462,21.37579918,-23.17314911,-31.03334045,44.23785539
44.14313462,21.31233788,-23.40492249,-30.73147202,44.11835802
44.15316562,21.12099648,-23.69732666,-30.64730453,44.12388308
44.16319562,21.10792351,-23.87130737,-30.60392952,44.18126585
44.17322562,21.09933281,-24.05367279,-30.26381111,44.04156313
44.18325562,20.99550056,-24.12091827,-30.29923439,44.05307421
44.19328662,21.06230354,-24.48789978,-29.97437096,44.06518785
44.20331662,21.04079628,-24.63715363,-29.87471771,44.07043459
44.21334662,20.97545433,-24.68270874,-29.87637329,44.06589924
44.22337662,20.90239906,-24.6636734,-29.8049202,43.97204044
44.23340762,20.76118279,-24.81030273,-29.8532238,44.02036805
44.24343762,20.71449471,-24.89590454,-29.80902863,44.01675296
44.25346762,20.63586235,-24.97970581,-29.77440071,44.00385727
44.26349762,20.62172508,-24.84215546,-30.01542664,44.08303607
44.27352862,20.79741096,-24.91540527,-29.99476624,44.19271121
44.28355863,20.97627831,-24.90141296,-29.89783478,44.20367794
44.29358862,21.04971504,-24.95305634,-29.93806839,44.29484691
44.30361962,21.03088188,-24.67171478,-29.97625351,44.15390444
44.31364962,21.16971016,-24.32380676,-30.21086502,44.18710863
44.32367962,21.05085564,-23.87477875,-30.16041183,43.84967532
44.33370962,21.22104836,-23.65386963,-30.47489548,44.02905513
44.34374062,21.26520729,-23.36664581,-30.62663269,44.00227048
44.35377062,21.46119499,-23.02694702,-31.04042816,44.20782012
44.36380062,21.67516899,-22.6992569,-31.27630997,44.30887924
44.37383062,21.68757057,-22.09823608,-31.07518196,43.86741033
44.38386162,22.10321236,-21.73230743,-31.29803276,44.05010826
44.39389162,22.34367943,-21.5664978,-31.68779182,44.36744289
44.40392162,22.44872856,-21.00027466,-31.86471939,44.27547054
44.41395262,22.58922768,-20.55589294,-31.9751358,44.21795169
44.42398262,22.59656715,-20.01353455,-32.11329651,44.07278327
44.43401262,22.54802513,-19.56639099,-32.42260361,44.07360115
44.44404262,22.48338509,-19.08325195,-32.75888824,44.07740769
44.45407362,22.46115685,-18.52129364,-33.01284409,44.01578989
44.46410362,22.40554619,-18.29058075,-33.49180984,44.25217702
44.47413362,22.43647194,-17.92784882,-33.57407379,44.18168701
44.48416362,22.20945549,-17.57447815,-33.58322906,43.93125846
44.49419462,22.22195244,-17.42813873,-33.70430756,43.97198583
44.50422462,22.32682228,-17.44654083,-33.52175522,43.89278817
44.51425462,22.50946999,-17.76571655,-33.530056,44.1198547
44.52428462,22.64219093,-17.76881409,-32.900383,43.71309604
44.53431562,23.00691795,-18.26152039,-32.84280777,44.06190444
44.54434562,23.18969917,-18.38959503,-32.85625839,44.22073121
44.55437562,23.21601677,-18.50112152,-32.61111069,44.09942712
44.56440662,23.15725517,-18.69664001,-32.51967239,44.08346524
44.57443663,23.17036629,-18.80010223,-32.6707077,44.24573267
44.58446662,22.91325951,-18.97439575,-32.7075119,44.2134198
44.59449662,22.51111794,-18.77239227,-33.03778458,44.16614486
44.60452762,22.27045631,-18.55443573,-33.21461105,44.08458571
44.61455762,22.09694862,-18.62992859,-33.51218796,44.25399552
44.62458762,22.01449013,-18.37524414,-33.43736267,44.04934273
44.63462067,21.80779839,-18.23921967,-33.59950256,44.01335907
44.64465167,21.84840584,-18.14717102,-33.73051834,44.09558392
44.65468167,21.83370018,-18.2147522,-33.55978012,43.98575341
44.66471167,21.7724247,-18.11889648,-33.72915649,44.04530491
44.67474267,21.74067116,-18.1286087,-33.88247681,44.15116613
44.68477267,21.62445259,-18.237854,-33.86980438,44.12935437
44.69480267,21.25461769,-18.32157135,-34.03619385,44.11237062
44.70483267,20.98253822,-18.32213593,-33.96759033,43.92908795
44.71486367,20.82419395,-18.39185333,-34.14888763,44.02333301
44.72489367,20.52000237,-18.1927948,-34.28849792,43.90614273
44.73492367,20.25535393,-18.1534729,-34.25951767,43.74405665
44.74495367,20.25962257,-18.20032501,-34.6910553,44.10412061
44.75498467,20.10727119,-18.2660141,-34.65219879,44.03094942
44.76501467,20.31817818,-18.23841095,-34.50549698,44.0011059
44.77504467,20.12254906,-18.16119385,-34.44888687,43.83459535
44.78507467,20.14141655,-18.19586182,-34.45817566,43.8649281
44.79510567,20.29952431,-18.35266113,-34.43604279,43.98558742
44.80513567,20.27395058,-18.39148712,-34.04686356,43.68602509
44.81516567,20.5012455,-18.45253754,-34.16906738,43.91266758
44.82519567,20.58343315,-18.71629333,-34.18950653,44.0783361
44.83522667,20.6224041,-18.68709564,-34.04563141,43.97267461
44.84525667,20.57286644,-18.8216629,-34.14199448,44.08144298
44.85528667,20.58974648,-18.86229706,-33.79356003,43.83752513
44.86531767,20.59745598,-18.75418854,-33.76961517,43.77626856
44.87534767,20.58342934,-18.99636841,-33.95829773,44.0193771
44.88537767,20.58342934,-18.99636841,-33.95829773,44.0193771
44.89540767,20.517313,-19.09037781,-33.98004532,44.04595484
44.90543867,20.38110542,-19.13228607,-34.11888504,44.10818682
44.91546867,20.24170494,-19.01398468,-34.05679321,43.94454911
44.92549867,20.0476017,-18.76384735,-34.00396347,43.70649646
44.93552867,20.06151009,-18.64997864,-34.3301506,43.91861941
44.94555967,20.03849602,-18.62798309,-34.36077499,43.92272686
44.95558967,20.12045479,-18.52072906,-34.5554657,44.06733842
44.96561967,20.22317314,-18.25223541,-34.42049408,43.89636935
44.97564967,20.340868,-17.93351746,-34.32183075,43.74185667
44.98568067,20.40921974,-17.61275482,-34.70339584,43.94395369
44.99571067,20.55924034,-17.37624359,-34.502285,43.76098577
45.00574067,20.74590874,-17.17227173,-34.59661484,43.84296299
45.01577167,21.01849174,-17.0474472,-34.5049057,43.85180691
45.02580167,21.0825901,-16.77109528,-34.54034805,43.80389122
45.03583167,21.28679848,-16.75580597,-34.61936951,43.95890772
45.04586167,21.23064995,-16.74889374,-34.58809662,43.90446864
45.05589267,21.209692,-16.87712097,-34.75352478,44.07375332
45.06592267,21.11431313,-16.89951324,-34.71495056,44.00608548
45.07595267,20.9715786,-17.08602905,-34.75220871,44.03924963
45.08598267,20.7941227,-17.37358856,-34.69203568,44.02015967
45.09601367,20.65505409,-17.79470062,-34.33448029,43.84220759
45.10604367,20.68814278,-18.11486053,-34.27140427,43.93946488
45.11607367,20.8185215,-18.61619568,-33.99504852,43.9958737
45.12610367,20.80689812,-19.22240448,-33.71817398,44.03797338
45.13613467,20.64004707,-19.43643188,-33.6085434,43.96954192
45.14616467,20.29312325,-19.79577637,-33.33508301,43.75970032
45.15619467,19.87831306,-20.11019897,-33.51743698,43.85186444
45.16622567,19.21405983,-20.08575439,-33.98611069,43.90527695
45.17625567,18.46013832,-20.16821289,-34.25259781,43.82663545
45.18628567,17.63326454,-20.11266327,-34.61634064,43.7463402
45.19631567,16.8562336,-20.27867889,-34.74855042,43.62131571
45.20634667,16.15583992,-20.36794281,-35.09407806,43.67446134
45.21637667,15.49384689,-20.51809692,-35.3549118,43.71523055
45.22640667,14.73865891,-20.55316162,-35.53792572,43.61885697
45.23643667,14.10450745,-20.71953583,-35.75211716,43.66291534
45.24646767,13.71035194,-20.82118988,-35.55386734,43.42318714
45.25649767,13.51688004,-21.19241333,-35.51916504,43.51362446
45.26652767,13.28403854,-21.43811035,-35.3824234,43.4508244
45.27655767,13.24138069,-21.71461487,-35.12651825,43.36739496
45.28658867,13.25086403,-22.03321075,-35.10853577,43.51617007
45.29661867,13.24117279,-22.09624481,-35.11411667,43.54967142
45.30664867,13.32289314,-22.19982147,-34.8865242,43.44423006
45.31667967,13.17666054,-22.31105804,-34.76158905,43.35638093
45.32670967,13.16341209,-22.40789032,-34.61063004,43.28145882
45.33673967,13.30014038,-22.6676178,-34.87441635,43.66851894
45.34676967,13.31599998,-22.55057526,-34.43225861,43.25996686
45.35680067,13.55872345,-22.65490723,-34.49604797,43.44031686
45.36683067,13.59895325,-22.51657867,-34.45148087,43.34550009
45.37686067,13.88869476,-22.66178131,-34.38946533,43.46363423
45.38689067,14.11280441,-22.59486389,-34.48071671,43.57314479
45.39692167,14.20393181,-22.56004333,-34.2749939,43.42214229
45.40695167,14.31620216,-22.53379059,-34.30122757,43.46607384
45.41698167,14.43113899,-22.36026764,-34.46445465,43.54351818
45.42701167,14.53062439,-22.20993042,-34.44078445,43.48088877
45.43704267,14.6601963,-22.18510437,-34.7392807,43.74834666
45.44707267,14.70115662,-21.88492584,-34.54896927,43.45923679
45.45710267,14.60124207,-21.74103546,-34.70915985,43.48096906
45.46713267,14.72783279,-21.73989105,-35.02482605,43.77522543
45.47716367,14.6584034,-21.3740387,-34.91926956,43.48647729
45.48719367,14.5358696,-21.27422333,-35.35170746,43.74502604
45.49722367,14.5785408,-21.03218842,-35.28421021,43.58740978
45.50725467,14.53868294,-20.82723236,-35.32408905,43.50790936
45.51728467,14.52827644,-20.66425323,-35.62690735,43.673318
45.52731467,14.44518089,-20.60345459,-35.47701263,43.49464355
45.53734467,14.29332352,-20.4666748,-35.70402908,43.56560074
45.54737567,14.32384109,-20.23241425,-35.67087555,43.43885786
45.55740567,14.19286728,-19.9093399,-35.8919754,43.42871395
45.56743567,14.10468864,-19.76766968,-36.29321289,43.66806966
45.57746567,13.90227318,-19.6211319,-36.19553757,43.45548246
45.58749667,13.86339569,-19.60551453,-36.42753983,43.62952667
45.59752667,13.89292717,-19.41066742,-36.35154343,43.48818396
45.60755667,13.89920425,-19.22751617,-36.43202209,43.47617153
45.61758667,14.12080574,-19.44001007,-36.56596375,43.75363814
45.62761767,14.48795128,-19.38067627,-36.37635422,43.68924915
45.63764767,14.73654747,-19.3716507,-36.11873245,43.55444313
45.64767767,15.17186165,-19.55644989,-35.72915268,43.46507183
45.65770767,15.41274261,-19.68731689,-35.56641006,43.47542531
45.66773867,15.84471512,-19.86327362,-35.50323868,43.65872871
45.67776867,16.00782776,-19.98891449,-35.16378403,43.50056275
45.68779867,16.07736206,-20.0794754,-35.2389679,43.62856589
45.69782967,16.03122902,-20.06189728,-35.2873497,43.64260619
45.70785967,15.95217896,-20.23931885,-35.33672714,43.73541272
45.71788967,15.95749283,-20.16381073,-35.46268082,43.80436703
45.72791967,15.88997269,-19.87274933,-35.27667236,43.49552863
45.73795067,15.97388077,-19.9588089,-35.28026581,43.56852161
45.74798067,16.0166893,-19.72013855,-35.41946411,43.58849204
45.75801067,16.07022285,-19.57372284,-35.43132019,43.5518213
45.76804067,16.12654686,-19.35935211,-35.49966812,43.53247598
45.77807167,16.30776787,-19.28664398,-35.63253784,43.67603098
45.78810167,16.49181175,-19.10228729,-35.51294327,43.56657405
45.79813167,16.4809227,-19.0058136,-35.54920578,43.54983117
45.80816167,16.53104019,-18.82645416,-35.4312439,43.39451244
45.81819267,16.88666725,-18.86642456,-35.46487808,43.57590027
45.82822267,16.91579247,-18.66712952,-35.43377686,43.47595084
45.83825267,17.0620594,-18.55050659,-35.21709824,43.30680286
45.84828367,17.15184212,-18.39073944,-35.48605347,43.49327506
45.85831367,17.2733326,-18.18625641,-35.54309082,43.50194532
45.86834367,17.2522831,-18.00779724,-35.45610428,43.34809528
45.87837367,17.1301899,-17.73706055,-35.33685684,43.08990803
45.88840467,17.28249931,-17.70237732,-35.54493713,43.30706064
45.89843467,17.42893791,-17.67899323,-35.80932617,43.57318578
45.90846467,17.46151161,-17.52080536,-35.70746994,43.43853609
45.91849467,17.63432503,-17.39654541,-35.69247818,43.44608394
45.92852567,17.75708199,-17.29685974,-35.62280273,43.39907133
45.93855567,17.76844215,-17.25352478,-35.40356827,43.20664648
45.94858567,17.99920845,-17.35897064,-35.57576752,43.48494683
45.95861567,18.17425346,-17.20484161,-35.51162338,43.44404976
45.96864667,18.33141136,-17.09352875,-35.56137085,43.50678642
45.97867667,18.58844566,-16.9437027,-35.29492569,43.33994869
45.98870667,18.65958977,-17.04892731,-35.24568176,43.37169925
45.99873667,18.88638115,-17.02797699,-35.34180069,43.53952537
46.00876767,19.15137672,-16.77178192,-35.0302124,43.30339109
46.01879767,19.36596489,-16.77574158,-35.22003174,43.55360763
46.02882767,19.67890358,-16.75093842,-34.94589996,43.46342265
46.03885767,19.9720211,-16.77217865,-34.89053345,43.5607269
46.04888867,20.08093452,-16.67042542,-34.95161057,43.62066134
46.05891867,20.39440727,-16.57132721,-34.8089447,43.61425644
46.06894867,20.66670799,-16.56016541,-34.81394577,43.74200176
46.07897967,20.85105324,-16.49136353,-34.55197906,43.59553589
46.08900967,20.98215675,-16.30040741,-34.4324913,43.49196065
46.09903967,21.35414314,-16.23506165,-34.53392792,43.72835274
46.10906967,21.47596169,-16.161026,-34.20307159,43.4999517
46.11910067,21.63115883,-16.10063934,-34.23262787,43.57763681
46.12913067,21.64381218,-16.22692871,-34.18281555,43.59165861
46.13916067,21.48989677,-16.18143463,-33.92588806,43.29688639
46.14919067,21.39734077,-16.28379059,-34.37496185,43.64225052
46.15922167,21.0871067,-16.35969543,-34.29347229,43.45512565
46.16925167,20.88928795,-16.58331299,-34.31365967,43.46027911
46.17928167,20.6774044,-17.02134705,-34.39347839,43.59119939
46.18931167,20.36778831,-17.29273224,-34.38136292,43.54266304
46.19934267,20.16160011,-17.59358215,-34.14477158,43.38075239
46.20937267,20.10878181,-18.13749695,-33.9002037,43.38842833
46.21940267,20.28476524,-18.61608887,-33.56913757,43.41563616
46.22943267,20.4349308,-19.04993439,-33.35016632,43.50540186
46.23946367,20.58600044,-19.33892822,-33.00866699,43.44363769
46.24949367,20.86030388,-19.67864227,-32.80213928,43.57042094
46.25952367,21.02720833,-19.79277802,-32.46971893,43.4531955
46.26955367,21.30158043,-19.83447266,-32.24284744,43.43690649
46.27958467,21.43536186,-19.93621826,-32.23368835,43.54237249
46.28961467,21.37159157,-20.08296967,-32.27506256,43.60906167
46.29964467,21.43885994,-19.89937592,-32.57952881,43.78396481
46.30967567,21.39972496,-19.63889313,-32.5226593,43.60456077
46.31970567,21.44765282,-19.62572479,-32.52275085,43.62224442
46.32973567,21.45739555,-19.45829773,-32.76457596,43.73285507
46.33976567,21.31887245,-19.36172485,-32.66775131,43.5494281
46.34979667,21.35352135,-19.1193924,-32.86639404,43.60875941
46.35982667,21.37268257,-18.97157288,-32.73498917,43.45447794
46.36985667,21.30192375,-18.95741272,-32.74866867,43.42385004
46.37988667,21.21655083,-18.91795349,-33.06266022,43.60241385
46.38991767,21.24025917,-18.90102386,-32.78754044,43.39838846
46.39994767,21.22450829,-19.02428436,-33.09621429,43.67794121
46.40997767,21.23660851,-18.78295898,-32.92170715,43.44688586
46.42000767,21.23250771,-18.75847626,-32.8646965,43.39110613
46.43003867,21.34298134,-18.79702759,-32.85826111,43.45706412
46.44006867,21.43984032,-18.788414,-32.72163773,43.39788968
46.45009867,21.55238914,-18.8197403,-32.82491302,43.54495399
46.46012867,21.67609596,-18.54699707,-32.43351746,43.19464424
46.47015967,21.83186913,-18.46147919,-32.61322021,43.37140597
46.48018967,21.95070457,-18.45094299,-32.75259781,43.53163668
46.49021967,21.90942574,-18.39612579,-32.92937088,43.62091066
46.50024967,21.97761345,-18.15419769,-33.05872726,43.65168766
46.51028067,22.10532951,-17.92306519,-33.12371445,43.66992463
46.52031067,22.10848427,-17.81906891,-33.12775803,43.63201399
46.53034067,22.13908577,-17.76515961,-33.37136459,43.81082046
